accession	fetch_source	note
AAK67491.1	ncbi	species: Cochliobolus lunatus; common name: Fungus; IUIS Allergen: Cur l 2.0101; Type: Aero Fungi; Group: Curvularia lunata enolase Cur l 2.01 Cochliobolus; Allergenicity: IgE but no biological test; 1st V: 8; curationNote: 
AAK67492.1	ncbi	species: Cochliobolus lunatus; common name: Fungus; IUIS Allergen: Cur l 3.0101; Type: Aero Fungi; Group: Curvularia lunatua Cur l 3  Cochliobolus; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
AAK96255.1	ncbi	species: Cynodon dactylon; common name: Bermuda grass; IUIS Allergen: Cyn d 1.0201; Type: Aero Plant; Group: Cynodon Cyn d 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAK96887.1	ncbi	species: Arachis hypogaea; common name: Peanut; IUIS Allergen: Ara h 2.0101; Type: Food Plant; Group: Arachis Ara h 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 10; curationNote: 
AAL07319.1	ncbi	species: Chenopodium album; common name: Pigweed; IUIS Allergen: Che a 1.0101; Type: Aero Plant; Group: Chenopodium Che a 1; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAL07320.1	ncbi	species: Litchi chinensis; common name: Lychee nut; IUIS Allergen: Lit c 1.0101; Type: Food Plant; Group: Litchi Lit c 1; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAL14077.1	ncbi	species: Cynodon dactylon; common name: Bermuda grass; IUIS Allergen: Cyn d 1.0202; Type: Aero Plant; Group: Cynodon Cyn d 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAL14078.1	ncbi	species: Cynodon dactylon; common name: Bermuda grass; IUIS Allergen: ; Type: Aero Plant; Group: Cynodon Cyn d 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAL14079.1	ncbi	species: Cynodon dactylon; common name: Bermuda grass; IUIS Allergen: Cyn d 1.0203; Type: Aero Plant; Group: Cynodon Cyn d 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAL25839.1	ncbi	species: Hevea brasiliensis; common name: Para rubber tree; IUIS Allergen: Hev b 12.0101; Type: Contact; Group: Hevea Hev b 12; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAL29690.1	ncbi	species: Solanum lycopersicum (Lycopersicon esculentum); common name: Tomato; IUIS Allergen: ; Type: Food Plant; Group: Solanum Sola l 1 profilin (Lyc e 1); Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAL37561.1	ncbi	species: Arachis hypogaea; common name: Peanut; IUIS Allergen: Unassigned; Type: Food Plant; Group: Arachis Ara h 6; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAL47677.1	ncbi	species: Dermatophagoides farinae; common name: House dust mite; IUIS Allergen: Der f 2.0105; Type: Aero Mite; Group: Dermatophagoides Der p 2 / Der f 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAL49391.1	ncbi	species: Felis catus; common name: Cat; IUIS Allergen: Fel d 3.0101; Type: Aero Animal; Group: Felis Fel d 3; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAL73404.1	ncbi	species: Corylus avellana; common name: European hazelnut; IUIS Allergen: Cor 1 9.0101; Type: Food Plant; Group: Corylus Cor a 9; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAL75449.1	ncbi	species: Solanum lycopersicum (Lycopersicon esculentum); common name: Tomato; IUIS Allergen: Sola l 2.0101; Type: Food Plant; Group: Solanum Sola l 2 Beta-fructofuranosidase (Lyc e 2); Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAL75450.1	ncbi	species: Solanum lycopersicum (Lycopersicon esculentum); common name: Tomato; IUIS Allergen: Sola l 2.0201; Type: Food Plant; Group: Solanum Sola l 2 Beta-fructofuranosidase (Lyc e 2); Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAL76932.1	ncbi	species: Daucus carota; common name: Carrot; IUIS Allergen: Dau c 1.0201; Type: Food Plant; Group: Daucus Dau c 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAL76933.1	ncbi	species: Daucus carota; common name: Carrot; IUIS Allergen: Dau c 4.0101; Type: Food Plant; Group: Daucus Dau c 4; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAL79930.1	ncbi	species: Fusarium culmorum; common name: Fungus; IUIS Allergen: Fus c 1.0101; Type: Aero Fungi; Group: Fusarium Fus c 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAL79931.1	ncbi	species: Fusarium culmorum; common name: Fungus; IUIS Allergen: Fus c 2.0101; Type: Aero Fungi; Group: Fusarium Fus c 2; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAL86701.1	ncbi	species: Periplaneta fuliginosa; common name: Smokybrown cockroach; IUIS Allergen: Unassigned; Type: Aero Insect; Group: Periplaneta Per a 7; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAL91662.1	ncbi	species: Prunus dulcis; common name: Almond; IUIS Allergen: Pru du 4.0101; Type: Food Plant; Group: Prunus Pru 4 Profilin peach cherry almond; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAL91665.1	ncbi	species: Anacardium occidentale; common name: Cashew; IUIS Allergen: Ana o 3.0101; Type: Food Plant; Group: Anacardium Ana o 3; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAL92578.1	ncbi	species: Olea europaea; common name: Olive tree; IUIS Allergen: Ole e 10.0101; Type: Aero Plant; Group: Olea Ole e 10; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAL92870.1	ncbi	species: Chenopodium album; common name: Pigweed; IUIS Allergen: Che a 2.0101; Type: Aero Plant; Group: Chenopodium Che a 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAL92871.1	ncbi	species: Chenopodium album; common name: Pigweed; IUIS Allergen: Che a 3.0101; Type: Aero Plant; Group: Chenopodium Che a 3; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAM09530.3	ncbi	species: Equus caballus; common name: Horse; IUIS Allergen: Equ c 4.0101; Type: Aero Animal; Group: Equus Equ c 4 and Equ c 5; Allergenicity: IgE but no biological test; 1st V: 8; curationNote: 
AAM10779.1	ncbi	species: Blomia tropicalis; common name: Mite; IUIS Allergen: Blo t 3.0101; Type: Aero Mite; Group: Blomia Blo t 3; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAM19082.1	ncbi	species: Dermatophagoides farinae; common name: House dust mite; IUIS Allergen: Der f 18.0101; Type: Aero Mite; Group: Dermatophagoides farinae Der f 18 Der p 18; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAM21322.1	ncbi	species: Dermatophagoides pteronyssinus; common name: House dust mite; IUIS Allergen: Der p 14.0101; Type: Aero Mite; Group: Dermatophagoides Der p 14 / Der f 14; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAM33821.1	ncbi	species: Penicillium chrysogenum; common name: Fungus; IUIS Allergen: ; Type: Aero Fungi; Group: Penicillium Pen ch 13; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAM43909.1	ncbi	species: Aspergillus fumigatus; common name: Fungus; IUIS Allergen: Asp f 23.0101; Type: Aero Fungi; Group: Aspergillus Asp f 23; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAM46958.1	ncbi	species: Arachis hypogaea; common name: Peanut; IUIS Allergen: Unassigned; Type: Food Plant; Group: Arachis Ara h 3 Glycinin; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAM54365.1	ncbi	species: Juglans nigra; common name: Black walnut; IUIS Allergen: Jug n 1.0101; Type: Food Plant; Group: Jug r 1 Jug n 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAM54366.1	ncbi	species: Juglans nigra; common name: Black walnut; IUIS Allergen: Jug n 2.0101; Type: Food Plant; Group: Jug r 2; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAM55492.1	ncbi	species: Manihot esculenta; common name: Cassava; IUIS Allergen: Unassigned; Type: Food Plant; Group: Manihot Man e 5.0101; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAM64112.1	ncbi	species: Dermatophagoides farinae; common name: House dust mite; IUIS Allergen: Der f 16.0101; Type: Aero Mite; Group: Dermatophagoides Der f 16; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAM73729.1	ncbi	species: Anacardium occidentale; common name: Cashew; IUIS Allergen: Ana 0 1.0102; Type: Food Plant; Group: Anacardium Ana o 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAM73730.2	ncbi	species: Anacardium occidentale; common name: Cashew; IUIS Allergen: Ana 0 1.0101; Type: Food Plant; Group: Anacardium Ana o 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAM77471.1	ncbi	species: Alternaria alternata; common name: Fungus; IUIS Allergen: Unassigned; Type: Aero Fungi; Group: Alternaria Alt a 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAM78596.1	ncbi	species: Arachis hypogaea; common name: Peanut; IUIS Allergen: Ara a 2; Type: Food Plant; Group: Arachis Ara h 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAM83103.1	ncbi	species: Blomia tropicalis; common name: Mite; IUIS Allergen: Blo t 11.0101; Type: Aero Mite; Group: Blomia Blo t 11; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAM93157.1	ncbi	species: Arachis hypogaea; common name: Peanut; IUIS Allergen: Unassigned; Type: Food Plant; Group: Arachis Ara h 3 Glycinin; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAN11300.1	ncbi	species: Candida albicans; common name: Yeast; IUIS Allergen: Cand a 3.0101; Type: Contact; Group: Candida Cand a 3 Peroxysomal protein; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAN18044.1	ncbi	species: Olea europaea; common name: Olive tree; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Olea Ole e 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAN32987.1	ncbi	species: Phleum pratense; common name: Common timothy; IUIS Allergen: Phl p 11.0101; Type: Aero Plant; Group: Phleum Phl p 11; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAN73248.1	ncbi	species: Fusarium culmorum; common name: Fungus; IUIS Allergen: Unassigned; Type: Aero Fungi; Group: Fusarium claimed Fus c 3; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAN76862.1	ncbi	species: Anacardium occidentale; common name: Cashew; IUIS Allergen: Ana o 2.0101; Type: Food Plant; Group: Anacardium Ana o 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAN77576.1	ncbi	species: Arachis hypogaea; common name: Peanut; IUIS Allergen: Ara h 2.0201; Type: Food Plant; Group: Arachis Ara h 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAN86249.1	ncbi	species: Brassica napus; common name: Rape; IUIS Allergen: Unassigned; Type: Food Plant; Group: Brassica napus 2S albumin; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAO15607.1	ncbi	species: Sarcoptes scabiei type hominis; common name: Scabies mite; IUIS Allergen: Unassigned; Type: Venom or Salivary; Group: Sarcoptes Glutathione S-transferase Mu; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAO15613.1	ncbi	species: Sarcoptes scabiei type hominis; common name: Scabies mite; IUIS Allergen: Unassigned; Type: Venom or Salivary; Group: Sarcoptes Apolipoprotein Ssag1.2; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAO15713.1	ncbi	species: Penaeus monodon; common name: Black tiger shrimp; IUIS Allergen: Pen m 2.0101; Type: Food Animal; Group: Penaeus Pen m 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAO22132.1	ncbi	species: Olea europaea; common name: Olive tree; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Olea Ole e 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAO22133.1	ncbi	species: Olea europaea; common name: Olive tree; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Olea Ole e 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAO24900.1	ncbi	species: Artemisia vulgaris; common name: Mugwort; IUIS Allergen: Art v 1.0101; Type: Aero Plant; Group: Artemisia Art v 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAO25113.1	ncbi	species: Malus x domestica; common name: Apple; IUIS Allergen: Mal d 1.0304; Type: Food Plant; Group: Malus Mal d 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAO32314.1	ncbi	species: Carya illinoinensis; common name: Pecan; IUIS Allergen: Car i 1.0101; Type: Food Plant; Group: Carya Car i 1 Seed storage protein; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAO33897.1	ncbi	species: Olea europaea; common name: Olive tree; IUIS Allergen: ; Type: Aero Plant; Group: Olea Ole e 3; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAO38859.1	ncbi	species: Bertholletia excelsa; common name: Brazil nut; IUIS Allergen: Ber e 2.0101; Type: Food Plant; Group: Bertholletia Ber e 2; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAO45608.1	ncbi	species: Zea mays; common name: Corn; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Zea Zea m 1 beta-expansin; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAO65960.1	ncbi	species: Corylus avellana; common name: European hazelnut; IUIS Allergen: Cor a 13.0101; Type: Food Plant; Group: Corylus Cor a 13 Oleosin; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAO67349.2	ncbi	species: Corylus avellana; common name: European hazelnut; IUIS Allergen: Cor a 12.0101; Type: Food Plant; Group: Corylus Cor a 12; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 15; curationNote: 
AAO73305.1	ncbi	species: Eriocheir sinensis; common name: Chinese mitten crab; IUIS Allergen: Eri s 2.0101; Type: Food Animal; Group: Eriocheir sinensis Eri s 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 16; curationNote: 
AAO73464.1	ncbi	species: Dermatophagoides pteronyssinus; common name: House dust mite; IUIS Allergen: Der p 11.0101; Type: Aero Mite; Group: Dermatophagoides Der p 11 / Der f 11; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAO91800.1	ncbi	species: Alternaria alternata; common name: Fungus; IUIS Allergen: Alt a 8.0101; Type: Aero Fungi; Group: Alternaria Alt a 8 (mannitol dehydrogenase); Allergenicity: IgE plus basophil+ or SPT+; 1st V: 8; curationNote: 
AAO91801.1	ncbi	species: Davidiella tassiana; common name: Fungus; IUIS Allergen: Cla h 8.0101; Type: Aero Fungi; Group: Cladosporium / Davidiella Cla h 8; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 8; curationNote: 
AAP06493.1	ncbi	species: Schistosoma japonicum; common name: Schistosoma; IUIS Allergen: Unassigned; Type: Protozoan; Group: Schistosoma profilin; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAP13533.2	ncbi	species: Cucumis melo var. reticulatus; common name: Netted muskmelon; IUIS Allergen: Unassigned; Type: Food Plant; Group: Cucumis Cuc m 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAP13554.1	ncbi	species: Periplaneta americana; common name: American cockroach; IUIS Allergen: Unassigned; Type: Aero Insect; Group: Periplaneta Per a 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAP15199.1	ncbi	species: Humulus scandens; common name: Japanese hop; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Humulus profilin-like protein; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAP15200.1	ncbi	species: Humulus scandens; common name: Japanese hop; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Humulus profilin-like protein; Allergenicity: IgE but no biological test; 1st V: 7; curationNote: 
AAP15201.1	ncbi	species: Ambrosia artemisiifolia; common name: Short ragweed; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Ambrosia Amb a 8 profilin; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAP15202.1	ncbi	species: Ambrosia artemisiifolia; common name: Short ragweed; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Ambrosia Amb a 8 profilin; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAP15203.1	ncbi	species: Ambrosia artemisiifolia; common name: Short ragweed; IUIS Allergen: Unassigned; Type: Aero Plant; Group: Ambrosia Amb a 8 profilin; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 7; curationNote: 
AAP30720.1	ncbi	species: Rhodotorula mucilaginosa; common name: Fungus; IUIS Allergen: Rho m 1.0101; Type: Aero Fungi; Group: Rhodotorula Rho m 1; Allergenicity: IgE but no biological test; 1st V: 11; curationNote: 
AAP35065.1	ncbi	species: Dermatophagoides farinae; common name: House dust mite; IUIS Allergen: Der f 29.0101; Type: Aero Mite; Group: Dermatophagoides Der f 29; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 8; curationNote: 
AAP35068.1	ncbi	species: Dermatophagoides farinae; common name: House dust mite; IUIS Allergen: Unassigned; Type: Aero Mite; Group: Dermatophagoides Der f 5-like; Allergenicity: IgE but no biological test; 1st V: 8; curationNote: 
AAP35069.1	ncbi	species: Blomia tropicalis; common name: Mite; IUIS Allergen: Unassigned; Type: Aero Insect; Group: Blomia Blo t 8; Allergenicity: IgE but no biological test; 1st V: 8; curationNote: 
AAP35073.1	ncbi	species: Dermatophagoides farinae; common name: House dust mite; IUIS Allergen: Der f 2.0112; Type: Aero Mite; Group: Dermatophagoides Der p 2 / Der f 2; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 12; curationNote: 
AAP35075.1	ncbi	species: Dermatophagoides farinae; common name: House dust mite; IUIS Allergen: Unassigned; Type: Aero Mite; Group: Dermatophagoides Der p 1 Der f 1 Der m 1; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 12; curationNote: 
AAP35077.1	ncbi	species: Dermatophagoides farinae; common name: House dust mite; IUIS Allergen: Unassigned; Type: Aero Mite; Group: Dermatophagoides Der p 7 /  Der f 7; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 8; curationNote: 
AAP35078.1	ncbi	species: Dermatophagoides farinae; common name: House dust mite; IUIS Allergen: Der f 13.0101; Type: Aero Mite; Group: Dermatophagoides Der f 13; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 11; curationNote: 
AAP35080.1	ncbi	species: Dermatophagoides farinae; common name: House dust mite; IUIS Allergen: Unassigned; Type: Aero Mite; Group: Dermatophagoides farinae Pseudo-Der f 8; Allergenicity: IgE but no biological test; 1st V: 12; curationNote: 
AAP35082.1	ncbi	species: Dermatophagoides farinae; common name: House dust mite; IUIS Allergen: Unassigned; Type: Aero Mite; Group: Dermatophagoides Der f 27; Allergenicity: IgE plus basophil+ or SPT+; 1st V: 8; curationNote: 
